yorulmak yok allah güç kuvvet versin stratejik sektör turizm için gaziantep için türkiye için durmak yok yola devam   ;,0
hallstatt gölü almanya avusturya sınırında olan salzburg şehrinin km güneydoğusunda bulunur bu muhteşem göl doğal güzelliği ve görselliği ile unesco dünya mirası listesine alınmıştır dünyada en çok fotoğrafı çekilen yerden biridir ;,1
 assos ta midilli ye karşı şarabimi yudumladım ;,1
bilimkurulu turist getirmek icin herseyi yaptiniz yurtdisi turlar dahi yaptiniz otellerimiz koronaya hazir hijenik tedbirlerimizi aldik bu ulkenin egitimi icinde boyle gayretli olun zahmet olmazsa ;,0
tüketicinin korunmasının güçlendirilmesi projesi kapsamında düzenlenen covid ve turizm ulaştırma sektörlerinde tüketicinin korunması konulu çalıştay eylül tarihinde ankara da başladı ;,0
antalya da oteller müşteri almaya başladı ama bir şartları var  ;,0
turizm yerine geldi mi bari milyonlarca kişinin düzeni bozuldu turizm bakanı mutlu oldu mu artık ;,0
bir acayip yasak konyaaltı sahilinde yaş üstü yabancı turiste  serbest üstü yerli halka saat den sonra yasak     ;,1
kentin ilk yerleşim yerlerinden yıldırım da doğanın yanında tarihi bölgeler de gezilebilecek yerler arasında bulunuyor  ;,1
urfa erkeği milattan önce neyse milattan sonra da odur uzanıp ense yapmak ruhumuzda var ;,1
ankara da mutlaka görülmesi gereken tarihi mekanlar ve müzeler ankara başkent gezmek görülmesi gereken nyerler  ;,1
helmut kohl ün müsteşarlığını yapan ve hristiyan demokrat parti üyesi olan gazeteci friedhelm ost türkiye izlenimlerini övgü dolu cümlelerle paylaştı      ;,1
bu ayki gazetesindeki yazım umarım bu günleri hep birlikte turizm  aşarız ;,1
ahmet aras turistler için arkadaşlarımızla en iyi hizmeti vermeye devam edeceğiz ;,0
başkan bahar turizme maksimum katkı sunmayı hedefliyoruz ;,0
alman seyahat şirketlerinde ciro hız kesti;,0
 perşembe günleri nostaljik paylaşımlarımız devam ediyor ;,1
türkiye ve dünya turizmi hakkında kilit bilgiler içeren güzel bir yazı olmuş ;,1
 önümüzdeki sene ayakta kalabilmemiz için sezonunda yılı için geçerli olan kdv indirimi önümüzdeki senede devam etmelidir sgk prim destekleri arttırılmalıdır tga nın alacağı konaklama vergisi yıl daha ertelenmelidir ;,0
sürmene  memiş ağa konağı ile ilgili yazımıza linkten ulaşabilirsiniz  ;,1
seyahat etmeyi keşfetmeyi seven ve turizme emek veren herkesin eylül dünya turizm günü kutlu olsun;,0
dome glamping için sapanca ya gelin ;,1
istanbul un simgelerinden galata kulesi ziyarete açıldıistanbul un simgelerinden biri olan galata kulesi video mapping ve ışık gösterisi eşliğinde gerçekleştirilen törenle ziyarete açıldı ;,1
dünyada en yüksek turizm gelirine sahip ülke rakamları milyar dolar abd  ;,0
 yaşındaki carnival imagination hurdaya çıkmak üzere     ;,1
turizm bakanimizin otel ve tur sirketi yeteri kadar kar ettise artik ruslari testsiz almayi biraksak mi acaba ;,0
salda nın kıyısına şantiye kuruldu ;,0
vietnam da eskiden taksi şoförüyken köşeyi dönen bir mütahit yeni oteli için ton altın kullandı tepedeki havuz ve odalardaki küvetler klozetler altın kaplamalı gecesi dolarmış vietnam da koronadan ölen yok vaka sayısı civarında   ;,1
  berber acikmi acik kafeler avmlerde insanlar oturup yeyip iciyormu evet tatil kutlamalar varmi var sehirlerarasi yolculuk varmi var eee o zaman derdiniz ogrencilerle koronayla degil ;,1
 sadece kentler turistik ve gelişmiş bölgeler için değil birçok kırsal topluluk için bir cankurtaran halatıdır turizm sadece üniversite ve turizm mezunlarını değil özellikle kadınlar ve gençler için önde gelen bir istihdam kaynağıdır müz kutlu olsun ;,0
türkiye de ikinci güvenli turizm belgesi alanya ya gitti ;,0
her yıl binlerce katılımcıyı ağırlayan uzakrota travel summit bu sene covid nedeniyle online olarak gerçekleşecek   ;,1
 pandemi havacılık sektörünü nasıl etkiledi hangi önlemler alındı ;,0
romanya da otellerde konaklayan yerli turist oranında yüzde yabancı turistlerin oranında yüzde düşüş yaşandı ;,0
turizm amaçlı kurulan tesis çürümeye terk edildi;,0
turizmde sert düşüş ;,0
turizm sezonu bitince sokağa çıkma yasağı mı geliyor   ;,0
geçen yıl hem yerli hem yabancı turist sayısı bakımında rekorlar kıran sektörü bu yıl pandemi nedeniyle zor bir dönemden geçiyor bayramhaberleri gazetehaberleri kurbanbayramı  ;,0
antalya belediye turizm hiçbir sanatsal bilgi ve birikimi olmayanların elinde bu şehre yazık oluyor ;,1
koronavirüs nedeniyle turizm sektörü sıkıntılı günler geçirse de yavaş yavaş normalleşme adımları atılmaya başlandı ;,0
kendi düşüncem başta turizm gıda parekende inşaat bankacılık sektörleri ön planda olacak gibi duruyor ;,0
s yeme içme konaklama ve diğer hizmetlerde kdv oran indirimi    ;,0
 eylül pazartesi gününden itibaren teknelerde yapılan düğün nikah sünnet düğünü kına gecesi nişan vb etkinlikler ile açık alanlarda yapılacak konser gösteri festival vb etkinlikler yasaklanıyor  ;,1
turizm cenneti adalarda kovid sessizliği;,1
istanbul nereye gidersen git geri döneceğin özleyeceğin yer burası ;,1
dünyanın en büyük online turizm etkinliği yolda ;,0
turizm ve turizmci ile zerre ilgisi olan dikkatle okusun lütfencilik hotel gıda sektör ulaşım siyaset yönetim çok önemli tespit ve uyarılar ;,0
sosyal mesafeyi unutmanın bedeli ağır olmaz umarım ;,1
koronavirüsten türkiye de en çok kapadokya etkilendi ;,1
gez ceylan bu dağlarda ;,1
türkiye otelciler birliği pandemi kısıtlamalarının gevşetilmeye başladığı haziran ayına ilişkin otel doluluklarını açıkladı   ;,0
sürdürülebilirlik ekolojik ekonomik ve toplumsal boyutları bir arada barındıran bütüncül bir bakış açısıyla hem bireylerin hem de toplumların en temel konularından biri olmaya devam edecektir  ;,0
gyo lar ve turizm hareketli olur mu bugün acaba ;,0
kültür ve turizm bakanlığı türkiye nin normalleşme sürecinde sunacağı turizm hizmetini yeniden keşfet tanıtım etkinliğiyle dünyaya göstermeye hazırlanıyor  ;,0
 bu yaz sen nerede olursan ol enerjin seninle  ;,1
göbeklitepe ye balon turu izni ;,1
 kurum yerli ve yabancı turistler için önemli bir turizm merkezi olan ilçemizin çehresini de değiştirecek;,0
bu plajlarda özgürce yüzün ;,1
kars susuz kiziroğlu köyüne muhteşem bir gezi  ;,1
 yıldızi değmesin ayağın taşa değmiyor hiç bir şey bunca uğraşaar edep bilmezle etme  ;,1
 izmit belediyesi eylül dünya turizm günü kapsamında tarih koridoru gezisi düzenleyerek izmitlileri kent tarih ile buluşturdu   ;,1
karataş ilçemizin doğal zenginlik ve kültürel miraslarını daha çok ön plana çıkarıp turizm potansiyelinin arttırmak için hizmet üretmeye devam ediyoruz  ;,0
deniz kuvvetleri komutanlığı tarafından bodrum deniz müzesi ne anlamlı bağış  ;,1
turizm çalışanlarına yıl sonuna kadar aylık tl yardım;,0
yunanistan dan muhteşem manzaralar ;,1
kovid tedbirlerine uymayan işletmenin daha faaliyetleri durduruldu;,0
lufthansa grubu bünyesindeki havayollarının eylül itibariyle toplam milyon müşteriye yaklaşık milyar euro tutarında iade yaptığını duyurdu;,0
rize nin pazar ilçesine bağlı yeşilköy de ulaştırma ve altyapı bakanlığı nca hektarlık alanda projelendirilen rize artvin havalimanın inşaatı hız kesmeden devam ediyor  ;,0
turizmde gizli müşteri dönemi başladı ;,0
tuz gölü nde flamingo mevsimi  bir harika dostum ;,1
dünya mevleviliğinin ikinci adresi olan afyonkarahisar da frigya vadileri arasında yer alan emre gölü buz tuttu buz tutan gölün üzerinde semazen bahadır okyar sema gösterisi yaptı çağrı selek in görüntülediği sema dikkat;,1
saat mekanların kapanması ile işten çıkarılmayı yasaklayıp dk da verilen kararla milyonlarca sektör çalışanlarını işsiz bıraktınız nedir bu sektörğn sizden çektiği yazık değil mi bunca çalışana ;,0
bu kitap topraklarında öne çıkan dini yapıları dini fenomenler ve efsaneleri önemli kişilerin izleri ve din mek nları bir araya getirme düşüncesiyle ortaya çıkmıştır ;,1
adana da unutulan tarih turizme kazandırılacak ;,1
türkiye nin eşsiz zenginlikteki tarihi ve kültürel varlıklarının sergilendiği den fazla müze ve ören yerine ziyaret olanağı sağlayan müzekart ın kapsamı genişliyor ;,1
biraz huzur yazılı kanyon gün batımı  ;,1
hong kong da turizm neredeyse durduhong kong un turizmi haziranda daha da kötüleşti ve ziyaretçi gelişleri yıllık lik bir düşüşle e geriledi  ;,0
denize düşen balığa sarılır ata demirer de sarıldı  ;,1
turizm sezonu bitti ve yasaklar geliyormuş eee deniz soğudu artık ;,0
 çocuklarımız turizm gelirine kurban edilemez ;,0
bakan ersoy un çeşme projesi teması  ;,1
tarihin sıfır noktası semalarında balonla yolculuk başlıyor hazır mısınız  ;,1
otobüs firmaları seferlere başlayacakları tarihi açıkladı;,0
berlin de turizmciler sokaklara indi ;,1
ağustos ayına ait hava yolu istatistiklerini açıkladı;,0
 yıllık tarihinin en kötü üç ayını geride bırakan ryanair nisan mayıs ve haziran aylarını kapsayan ikinci çeyrek için milyon euro zarar açıkladı ;,0
bodrum un eşsiz gün batımı manzaraları tatilcileri hayran bıraktı hemen her akşam gümüşlük yalıkavak ve turgutreisten bu manzarayı görebilirsiniz  ;,1
kaş patara temmuzda para bastı   ;,0
türk hava yolları haziran da bazı yurtdışı seferlerine yeniden başlayacak bu ülkelerden bir tanesi çin  ;,0
bi daha bodrum şöyle pahalı çeşme böyle pahalı demeyin mikonos ta bir kadeh prosecco ya yazmışlar ve yaygın bir olaymış  ;,1
 değerli yetkili arkadaşlar mesleğimizin kriz durumunda olduğunun farkındasınız değil mi bizlere açılışlar veya canlı yayın sohbetleri değilde turizm in temel taşları seyahatacentaları na kayda değer bir görüşmeler yapsanız biz çok zordayız farkında mısınız ;,0
 verilerinin yer aldığı dünya turizm örgütü unwto mayıs barometresi açıkladı ;,0
karacabey in yazlık tatil bölgeleri turizmin merkezi ;,0
ordu büyükşehir belediye başkanımız sn ile ilimizin yatırım projelerini görüştük özellikle bölgede doğal kaynaklarımızın su ulaşım tarım çevre turizm gibi faktörlerle bütünlük içinde değerlendirileceği bolaman havzası entegre projesini inceledik ;,0
iki ünlü blogger urfa nın tarihi bölgelerini gezdi ;,1
başkan böcek baraner ve ayık turizmi masaya yatırdı;,0
turizm sektöründe kriz büyüyor yardım olmadan ay dayanırız   ;,0
japonya başbakanı abe nin mirası olan turizm stratejisi birçok ülkeye ders niteliğinde japon mucizesi ;,0
 mehmet işler ege bölgesi nde yüzde oranındaki işletme bu yaz tesislerini açmadı açanlar da yüzde dolulukla çalışıyor ;,0
egeden samosadasinin tam yanindan bir gunduz ve gece yasiyoruz nerdeyse tum antik felsefecilerin neden bu cografyadan ciktiklarini artik cook iyi anliyoruz ;,1
istanbul dan kalkış yaparak vıp araçlarımızla bodrum antalya sapanca ve bir çok bölgeye araçlarımızla sizleri güven içerisinde transferinizi yapıyoruz  ;,0
marieta adaları ilgi çekmekle sınırlı kalmıyor ;,1
 tui seyahat acentesi şubesini kapatmayı planlıyor;,0
 ilerleyen günlerde ele alınabilecekler konulardan bir tanesi de turizm pandemi sonrası ekolojik turizm ;,0
konforlu bir konaklama deneyimi için tüm detaylar düşünüldü ;,0
 web sayfamız yayında sındırgı ya dair her şey bu sayfada nereleri gezerim ne yerim ne götürürüm turizmle ilgili ne varsa doğalşehir sındırgı ;,0
uefa nın istanbul kararı turizmcileri sevindirdi otellerin şampiyonlar ligi finali katılımcılarından aldığı avansların iadesi sorunu da çözüldü  ;,0
türkiye sağlık turizminde geçen yıl milyon turist ağırladı turistlerin bıraktığı döviz ise milyar dolara ulaştı türkiye turist başına geliri kat artırdığı için sektörde ataklarını sürdürüyor  ;,0
selçuklu sultanı i izzeddin keykavus tarafından da yaptırılan evdirhan da taş sanatının en güzel örnekleri mevcut  ;,1
her yıl milyonlarca turiste ev sahipliği yapan antalya ocak eylül döneminde ülkeden milyon bin turisti ağırlarken kente en fazla yabancı turist rusya dan geldi  ;,0
geçtiğimiz ay ne atanan sn valimiz yı olarak makamında ziyaret ettik turizm ve antalya yı konuştuk ;,0
iğdır da doğa harikası üçkaya gölü her mevsim ayrı güzel iğdır da bulunan doğa harikası üçkaya gölü her mevsim sunduğu güzellikleriyle ziyaretçilerini büyülüyor  ;,1
çanakkale de görülecek yerler ;,1
turizm yıllarca ekonomiyi sırtladı turizm çalışanları olarak yıllarca iyi zamanda desteğimizi verdiğimiz devletimiz bizi boynu bükük koydu yarım yamalak borca mahsuben bir kredi verecekti ondanda haber yok coğrafya kaderindir iş aş ekmek beceriksizlik ;,0
 bahattin yücel turizmde hasar tespit raporu çıkarılmalı ;,0
 dünyaca ünlü turizm merkezi uzungöl de kovid sessizliği ;,1
covid dolayısı ile ziyaretçilere belirli saatlerde izin verilen nemrut dağı ziyaret saatleri değişti gün doğumunu ve gün batımını nemrut da izleyebileceğiz  ;,1
kapadokya da ki aziz jean kilisesi çok şey anlatıyor  ;,1
coronavirüs tedbirlerine uymayan beach club gün kapatıldı  ;,1
altı yıldan beri her yıl trip advisor traveller s choice ödülü alıyoruz bu yılın ödülü de ulaştı teşekkürler herkese  ;,1
yunanistan dış turizme açılıyor   ;,0
tura ödediğimiz tutarların iadesini bekliyoruz ;,0
giresun teknoloji ile turizmde çağ atlayacak ;,0
 türkiye yaz turizm bölgeleri konut değer endeksi raporu açıklandı ;,0
 ramazan şimşek tulumtaş mağarası nın turizm faaliyetlerine sağlayacağı katkılar ile ilgili bilgi verdi  ;,1
 ersoy pandemi sürecinden normalleşme sürecine girdiğimiz bu günlerde turizm sektörüne dair son durum değerlendirmesi yaptı  ;,0
türkiye deki rus turist sayısında şok oran ;,0
iç turizm harcamalarında taksit adımı   ;,0
 ve acentelerinin yeni destinasyonu ;,0
ötv  arttığı gün yazmıştım alman devleti vergileri sert bir şekilde artırdı alman otomobil üreticileri ağır darbe  ;,0
akçaabat ın en önemli turizm değerlerinden olan tarihi orta mahalle evlerimizin silüetini bozan ve görüntü kirliliğine sebep olan ucube duvar kaldırılmalı çevre düzenleme çalışmaları tarihi dokuya uygun olarak yapılmalıdır  ;,1
 yunan adaları post corona dönemine hazırlanıyor ;,1
 arabası var liralık yardımın peşinden koşturuyor ;,0
ankara da mutlaka görülmesi gereken tarihi mekanlar;,1
bugün antalya ya rusya dan uçak ile bin turist geliyor;,0
antalya uçuşlarında yüzde lik kapasite artışına gitti   ;,0
boeing işgücünü azaltıyor ;,0
kardüz yaylasında kamp yapın manzara ve karın keyfini çıkarın  ;,1
fahiş fiyatlar ingiliz turisti endişelendirdi ;,0
ardahan ın posof ilçesinde peribacaları görünümlü oluşumlar ile dikkati çeken halk arasında hıram olarak adlandırılan vadi turizme kazandırılıyor ;,1
 turizm emekçileri kaderine terkedildi  ;,0
nisan ayında başlaması beklenen sezon agustos ayında başlıyor antalya uçuşları ağustosta basliyor sezonun geri kalanında ne kadar turist ziyaret eder tahmin etmek çok zor turizm de sıkıntılı bir süreç var ;,0
diyarbakır ın kapadokyası keşfedilmeyi bekliyor ;,1
pek çoğu görsel algıdan uzak araştırmadan estetikten ve zamanın ruhundan uzak teknelerini yürütmeye çalışıyor yazık çok yazık acınacak haldeler ;,1
kadar bir çok ekonomik katkısı olan önemli ve çok yönlü bir sektördür bu noktada belki bir çok insanın otel sahipleri  çok kazanıyor dedikleri yerde turizmi sadece otel olarak görenler o at gözlükleri çıkarsınlar ve maskelerini taksınlar;,0
gökyüzünden mardine yükseliyoruz ;,1
bugün eylül   bu sene covid nedeniyle turizm ve otelcilik sektörü lik bir düşüş yaşadı ;,0
turizm denildiğinde aklınıza ilk gelen şey döviz geliri vs vs vs o sektörde karın tokluğuna asgari ücretle çalışanlar değil işte bu bizim turizm anlayışımız ;,0
antalya kaş turizm bir belediye hesabı nasıl askıda durabilir günlerce bu büyük bir yönetim zafiyetidir özellikle turizm merkezlerinin tanıtım ihtiyacı sırıtırken bir de sosyal medya hesaplarını askıya aldırmaları vahim bir yönetim handikabıdır ;,0
turist rehberleri için covid pandemi sürecine ilişkin genelge yayınlandı ;,1
demircan türkiye genelinde avm nin yer aldığını ve bunların içerisinde kültür merkezi gibi kütüphanelerin de olacağı çalışmaların devam ettiğini belirtti ;,1
kurucumuz feza ökten koca covid pandemisi sonrası turizm sektöründe mimari açıdan yapılması gereken değişikliklerden bahsettiği röportajı ile skyroad dergisi  ;,1
bütün izm ler b tıl birer ideoloji ise turizm de mi bir ideoloji ;,1
galata kulesi nin restorasyonu durduruldu ;,1
türkiye yılın aylık döneminde bir önceki yılın aynı dönemiyle karşılaştırıldığında kovid sebebiyle yüzde azalışla milyon bin yabancı ziyaretçiyi ağırladı   ;,0
 tarım turizmi kapsamında yerel ürünlerin pazarlama ve markalaşma çalışmaları başarıyla gerçekleştirdik;,0
açmışız bağrımızı bekliyoruz turizm patronlarının karı için feda olsun covid ;,0
türkiye kaldığı yerden devam ediyor başarıyla geride bırakılan pandemi sürecinden sonra turizm sektörü yeniden başlıyor müze ve ören yerlerimiz sizleri bekliyor ;,1
 biz de koca bir iş adamının söz konusu bakanlık olunca nasıl cuvalladigina şahitlik ettik şu ülkeye gerçekten kültür sanat turizm anlamında kattiginiz birşey var mı sayın bakan ;,0
dünyanın en büyük turizm fuarları arasında yer alan farklı coğrafyalardan ziyaretçi ve katılımcıları bir araya getirerek iş birliği imkanları sunan doğu akdeniz uluslararası turizm ve seyahat fuarı nda olarak misafirlerimizi ağırlamaya devam ediyoruz;,0
turizm deyince aklıma gelen güzel seyahatler canım italya amalfi kıyısı tekrar bu kalabalıkları görecek mi nasıl sessiz bir cumartesi evdekal alarak geçiriyoruz elbet ;,1
bir çok şehirde ayasofya camii olmasının sebebi nedir    ;,1
kötüleşen ekonomik durum ışığında koronavirüsü türk hava yolları nın milyar liralık rekor zarar kaydetmesiyle ulusal şirketlerimizin yaralarını derinleştirmeye devam ediyor  ;,0
turizmde iyi haberler peş peşe geliyor ;,0
burası eynesil maviye tutkun yeşile sevdalı olanların şehri çıkın çıkın gelin efendim ;,1
 trivago yaptığı açıklamaya göre geliri üç aylık dönemde geçen yıl aynı döneme göre düşerek milyon euro olarak gerçekleşti ;,0
türkiye nin dünyaca ünlü antik kentleri ve ören yerleri yeni tip koronavirüs covid ile mücadelede normalleşme süreciyle yeniden misafirlerini ağırlayacak  ;,1
şu an ki kurtuluş savaşı yıllarında olsa padişah baştan gitsin diye izmir de yunan a tezahürat yapardı üç beş kuruş çıkar için bu yaptıklarınızı sizin burnunuzdan getirmezsem adam demeyin ;,1
binlerce yıllık geçmişi bulunan hasuni mağaraları turizme kazandırılmayı bekliyor ;,1
 iç turizmde sezonu bugün başlattı işte yurt içi tatili için ortalama fiyatlar ve tatilcilerin tercihleri ;,0
eşsiz güzelliği ile kasaba köyü iskelesi  ;,1
alman turizmciler türkiye deki tatil bölgelerinde alınan kovid tedbirlerden memnun ;,0
turizm düden şelalesi kesin korunacak hassas alan ilan edildi;,1
çukurova nın güneydeki koruyucusu toprakkale kalesi her tarafı tarih kokan osmaniye yi keşfetmen için bir neden daha durma osmaniye;,1
bugün kadıköy de çok lezzetli bir hamburger in doğru adresi kafe sen de tadım yaptım eski tarihi iki katlı rum evi nde mezunu canerimoquai ve turizm ci beratsenn iki genç girişimci harika bir ;,1
su altı turizminin merkezi korona girmeyen ilçe misafirlerini bekliyor ;,1
antalya belediye turizm en az bir işletme açıp ticaret yapmamış ve batma deneyimi yaşamamış birine otel müdürlüğü yaptırarak hiçbir krizi aşamazsınız dünya markalarının yönetimlerine bakma zahmetine girişmiyorsanız zaten diyecek bir şey yok ;,0
lidyalılara ait bin yıllık antik yazıt kültür ve turizm bakanlığı nın çabalarıyla yıl sonra yeniden türkiye ye getirildi böylece son yılda bin eserin türkiye ye iadesi sağlanmış oldu  ;,1
turkiye yi bu harita ile gezmek lazım  ;,1
dövme sanatçılarının sonu ne olacak mağduriyetleri ne olacak geçinilemiyor borçlar ve faturalar ödenemiyor eve ekmek alınamıyor dövme stüdyolarına çalışma izni gelmedi ne zaman açılacak lütfen sesimizi duyun;,1
koronavirüs salgını sonrasında turizm ve bağlantılı sektörler nasıl etkilenecek ;,0
istanbul izmir e dönmeye başladı haliç pislikten çöpten görünmüyor herşey çok pis olacak ;,0
başkan güngör yaylalarımızı turizme kazandırmak için gayret ediyoruz  ;,0
 haziran turizm sektöründeki önemli gelişmeler ;,0
 yılı toplam otomotiv satışlarının seyrini bulunurluk belirleyecek dedi ötv deki değişimlere rağmen de talebin binleri bulabileceğine değinen bozkurt yeni yıla kadar fazla talebe karşın düşük arzın sürebileceğini vurguladı  ;,0
dünyaca ünlü falezlere yakışmayan görüntüler ;,1
süs eşyası olarak kullanılıyordu bakın ne çıktı  ;,1
istanbul havalimanı müzesi türkiye nin hazineleri tahtın yüzleri sergisiyle açıldı  ;,1
 turizm başkenti antalya kemer de taşkın riski azaltıldı sarıören taşkın koruma kısım projesi ile estetik emniyet ve ekonomi ön plana çıkartılarak hem bölgenin taşkın riski azaltılmış hem de turizm bölgesi olan ilçe estetik bir görünüme kavuşturulmuştur ;,0
carettalar ünlü turizmci murat dedeman ı ölüm yıldönümünde unutmadı ;,0
aşı veya kesin çözüm sunan ilaçlar üretilmediği sürece havacılık ve turizm sektörünü çok çetrefilli bir süreç bekliyor aksi takdirde geleneksel anlayış ve pratiklerin dışındaki bir modele doğru tamamiyle transformasyon ve restorasyona uğraması elzem ;,0
menderes ten ekonomik turizm hizmeti  ;,0
bugün alanya medya konuğu olacağım ;,1
perre antik kentmilattan önce kommagene krallığının beş büyük kentinden birisi olan pirin olarak bilinen perre antik kenti  ;,1
kültür ve turizm bakanı ersoy koronavirüs salgınından etkilenen turizm sektörünü konuştuk otellerin alacağı sertifikalar almanya ve rusya ile seyahatlerin ne zaman başlayacağı ve daha fazlası için turizm ;,0
son yılda türkiye tarihinin ve dünyanın en iyi ulaşım başarısına en iyi turizm başarısına sahip olabiliriz;,0
otel ve tatil köyleri yönetmeliğinde değişikliğe gidildi  ;,0
ihtiyaç sahiplerine bin koli yardımı gönderdi ;,0
türk hava yolları türkiye ye gelecek olan vatandaşların veya yabancı ziyaretçilerin covid la ilgili tedirginliğini ortadan kaldıracak sigorta hizmetine internet sitesi üzerinden erişim imkanı sunuyor ;,0
 bütün umudum gençliktedir bu söz ne kadar anlamlı ve doğru değil mi bu söz tam da bu sene unutuldu ;,1
seyahat toptancısı latin amerikalı turizm teknoloji firması netactica ile iş birliği anlaşması imzaladı   ;,0
türkiye çin yeni paradigmalar çalıştayı istanbul ;,1
turizm sektörü pandemi etkisinden kurtulmanın yollarını arıyor ;,0
kültür ve turizm din ve diyanet dengesi gibiydi oysa karşı karşıya ayasofya ile sultanahmetcamii;,1
murat saraçoğlu bursa turizm açısıdan çok güçlü bir kent   ;,0
turizm işletmelerinin pandemi döneminde dikkat etmesi gereken nokta ;,0
  çimen filiz paşa ile turizm alanındaki tüm kobi lerimize ışık tutacağını umduğumuz keyifli bir sohbet gerçekleştirdik  ;,1
 eylül turizm dünyasında neler oldu ;,0
sonra diyorlar ki camide bira içtiler başka açık mekan mı bıraktınız turizm beldesinde;,1
turizm destinasyonlarını geliştirmeye yönelik aydıncık bozyazı anamur turizm destinasyonu çalıştayı gerçekleştirdik çalıştayda öncelikli turizm türleri ve hedef kitleye yönelik destinasyon eylem planı ve bütüncül proje fikirleri görüşüldü  ;,0
türkiye de yabancı turist sayısı önceki yılın mayıs ayına göre azalmış gayet normal yalnız o içine girenler nasıl ve niye geldiler sorun o bi miktarı tedavi için gerisi ;,0
bodrum deniz kum ve güneş üçlüsü ile ünlü olsa da tarihi yerler konusundan ülkemizin en zengin destinasyonlarından biridir bodrum  ;,1
yunan turizminin milyar dolar kaybı olacağı tahmin ediliyor bu yaz akdeniz ekonomilerinin işi çok zorvirus;,0
turgutreis mahallesinde öğle saatlerinde makilik alanda başlayan ve korku yaratan yangın devam ediyor  ;,0
trip com grubu yılının ilk üç ayına ait finansal verileri basınla paylaştı;,0
 center avm il den dm den sipariş verebilirsiniz  ;,1
rusya ulaştırma bakanlığı yurt dışı uçuşlar için henüz erken  ;,0
 turizm işcileri ülkenin çok mağdur olan emekçi kesimlerinin başında gelmektedir ;,0
osmaniye de çin lokantasına gidince uzak doğu değil osmaniye mutfağıyla karşılaşır şaşırırsınız şalgamın orijinalini sohbetin bu denli sıcağını bir arada bulmak istiyorsan sen de osmaniye ye git  ;,1
geçen yıl hem yerli hem yabancı turist sayısı bakımında rekorlar kıran sektörü bu yıl pandemi nedeniyle zor bir dönemden geçiyor ;,0
çetin osman budak turizm batmış turizm bakanı ortada yok   ;,0
marriot izmir otel de ciat soğutma grupları ve fancoilleri ile aldağ klima santralleri tercih edildi ;,0
 km lik tarihi göç yolu gezginleri bekliyor  ;,1
bugün eylül   bu sene covid nedeniyle turizm ve otelcilik sektörü lik bir düşüş yaşadı  ;,0
salgın ve turizm sektörü üzerine ;,0
 turist hele bir gelsin o zaman mi düşünürüz  ;,0
 da keşfedildi keşfedilen iki çarşı yapılacak çalışmaların ardından e kazandırılacak ;,1
 edirne lozan anıtı ve müzesi yapıldı gururluyuz;,1
türkiye seyahat acentaları birliği türsab başkanı sn firuz bağlıkaya ve yönetim kurulu odamızı ziyaret etti pandemi sürecinde turizm sektörüne yönelik çalışmaları yaşanan son gelişmeleri ve bu yöndeki beklentileri görüştük ;,0
dünyada covid hasta sayısı hızla artarken biz turizimde ülkelerin bize turist yollamasina seviniyoruz ekonomi tabiki çok önemli lakin bizdeki hasta sayıları artınca tekrar olası yasakların bize maliyeti inanın çok daha fazla olacak ;,0
hilton zinciri bugün yaptığı açıklamayla covid krizi nedeniyle çalışanla yollarını ayıracağını duyurdu  ;,0
covid ile birlikte turizm de görmezden gelemeyeceğimiz konular turizm de destinasyon yönetimi şehirlerimizin ve bölgelerimizin gündeminde önemli yer edinecek ;,0
emirates  uçuş ağı şehre ulaşacak;,0
kültür turizminin önemli merkezlerinin başında gelen şanlıurfa turizmde artan çeşitlilikle her geçen gün daha da güç kazanıyor ;,0
yeni düzenlemeyle çehresi değişen ve pamukkale semalarındaki eşsiz ve doyumsuz manzaranın tadına vararak balonla uçuşu deneyimledik  ;,1
yabancı turist sayısında yüzde luk düşüş  ;,0
 bu yaz sen nerede olursan ol enerjin seninle   ;,1
 hiçbir şey olmasa da kesin bir şeyler olmuş sandıklar bir daha sayılmalı turizm canlanmalı ;,1
 coronavirus ten ekilenen turizm ülkesinden evden çalışanlara özel program uygulanacak;,0
turizmde destinasyon yönetimi sonuç odaklı programı çalışmalarımız kapsamında emre duru ile birlikte ve ilçelerimizin potansiyel turizm yerlerini inceledik ;,0
avmler açılsın berberler güzellik salonları açılsın sınavlar öne çekilip öğrencilerin psikolojileri altüst edilsin ;,1
kdv indirimi sektöre çok yararlı olacak   ;,0
